Make,Model,Variant,sale_quantity,sale_month,Ex_Showroom_Price,Displacement,Type,Emission_Norm,Fuel_Type,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Seating_Capacity,Airbags,Number_of_Airbags,Body_Type,Height,Length,Width,Fuel_System,Total_revenue,Price_Range
Hyundai,Elite I20,Era 1.4 Crdi,8.141,2,0.697803,1396.0,Manual,BS IV,Diesel,22.54,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,5.680814223,Low Price Range
Hyundai,Elite I20,Magna Plus,5.589,8,0.63495,1197.0,Manual,BS IV,Petrol,18.6,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,3.54873555,Low Price Range
Hyundai,Elite I20,Magna Plus Crdi,6.389,6,0.770803,1396.0,Manual,BS IV,Diesel,22.54,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,4.924660367,Low Price Range
Hyundai,Elite I20,Sportz Plus,4.743,3,0.721693,1197.0,Manual,BS IV,Petrol,18.6,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,3.422989899,Low Price Range
Hyundai,Elite I20,Sportz Plus Crdi Dual Tone,6.215,6,0.876103,1396.0,Manual,BS IV,Diesel,22.54,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,5.444980145,Low Price Range
Hyundai,Elite I20,Asta (O) 1.2,5.148,9,0.808993,1197.0,Manual,BS IV,Petrol,18.15,,5.0,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",6,Hatchback,1505.0,3995,1734.0,Injection,4.164695964,Low Price Range
Hyundai,Elite I20,Asta (O) Crdi,5.016,9,0.934003,1396.0,Manual,BS IV,Diesel,22.54,,5.0,"Driver frontal airbag, Front passenger frontal airbag, Drive side airbag, Front passenger side airbag, Front passenger curtain airbag, Driver curtain airbag",6,Hatchback,1505.0,3985,1734.0,Injection,4.684959048,Low Price Range
Hyundai,Elite I20,Asta (O) Cvt,6.174,9,0.920993,1197.0,Automatic,BS IV,Petrol,18.6,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,5.686210782,Low Price Range
Hyundai,Elite I20,Sportz Plus Dual Tone,4.294,9,0.751693,1197.0,Manual,BS IV,Petrol,18.6,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,3.227769742,Low Price Range
Hyundai,Elite I20,Sportz Plus Cvt,4.893,6,0.831693,1197.0,Manual,BS IV,Petrol,18.6,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,4.069473849,Low Price Range
Hyundai,Elite I20,Sportz Plus Crdi,5.362,2,0.846103,1396.0,Manual,BS IV,Diesel,22.54,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1505.0,3985,1734.0,Injection,4.536804286,Low Price Range
Hyundai,Aura,E 1.2 Petrol,2.161,6,0.5799,1197.0,Manual,BS VI,Petrol,20.5,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,1.2531639,Low Price Range
Hyundai,Aura,S 1.2 Petrol,5.564,11,0.6559,1197.0,Manual,BS VI,Petrol,20.5,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,3.6494276,Low Price Range
Hyundai,Aura,S 1.2 Amt Petrol,6.589,8,0.7058,1197.0,Automatic,BS VI,Petrol,20.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,4.6505162,Low Price Range
Hyundai,Aura,Sx 1.2 Petrol,4.242,11,0.7299,1197.0,Manual,BS VI,Petrol,20.5,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,3.0962358,Low Price Range
Hyundai,Aura,Sx Plus 1.2 Amt Petrol,6.687,12,0.8048,1197.0,Automatic,BS VI,Petrol,20.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,5.3816976,Low Price Range
Hyundai,Aura,Sx (O) 1.2 Petrol,5.103,12,0.7859,1197.0,Manual,BS VI,Petrol,20.5,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,4.0104477,Low Price Range
Hyundai,Aura,S 1.2 Cng Petrol (Cng +,6.719,7,0.7289,1197.0,Manual,BS VI,CNG + Petrol,20.5,20.5,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,4.8974791,Low Price Range
Hyundai,Aura,Sx Plus 1.0 Petrol,5.152,2,0.8549,998.0,Manual,BS VI,Petrol,20.5,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,4.4044448,Low Price Range
Hyundai,Aura,S 1.2 Diesel,5.624,9,0.7738,1186.0,Manual,BS VI,Diesel,25.35,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,4.3518512,Low Price Range
Hyundai,Aura,S 1.2 Amt Diesel,7.224,4,0.8237,1186.0,Automatic,BS VI,Diesel,20.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,5.9504088,Low Price Range
Hyundai,Aura,Sx Plus 1.2 Amt Diesel,4.761,7,0.9227,1186.0,Automatic,BS VI,Diesel,25.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,4.3929747,Low Price Range
Hyundai,Aura,Sx (O) 1.2 Diesel,5.588,8,0.9038,1186.0,Manual,BS VI,Diesel,25.35,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1520.0,3995,1680.0,Injection,5.0504344,Low Price Range
Volkswagen,Polo,Trendline 1.0L (P),1.6,3,0.582,999.0,Manual,BS IV,Petrol,18.78,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,0.9312,Low Price Range
Volkswagen,Polo,Comfortline 1.0 (P),1.952,11,0.6765,999.0,Manual,BS IV,Petrol,18.78,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,1.320528,Low Price Range
Volkswagen,Polo,Highline Plus 1.0 (P),1.697,3,0.7765,999.0,Manual,BS IV,Petrol,18.78,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,1.3177205,Low Price Range
Volkswagen,Polo,Trendline 1.5L (D),1.495,10,0.7345,1498.0,Manual,BS IV,Diesel,20.14,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,1.0980775,Low Price Range
Volkswagen,Polo,Comfortline 1.5 (D),1.305,12,0.8515,1498.0,Manual,BS IV,Diesel,20.14,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,1.1112075,Low Price Range
Volkswagen,Polo,Highline Plus 1.5 (D),1.689,6,0.9315,1498.0,Manual,BS IV,Diesel,20.14,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,1.5733035,Low Price Range
Volkswagen,Polo,Gt Tsi,1.939,11,0.976,1197.0,Automatic,BS IV,Petrol,17.21,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,1.892464,Low Price Range
Volkswagen,Polo,Gt Tdi,1.802,11,0.9885,1498.0,Manual,BS IV,Diesel,19.91,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1469.0,3971,1682.0,Injection,1.781277,Low Price Range
Maruti Suzuki,Dzire,Lxi,4.855,11,0.582613,1197.0,Manual,BS IV,Petrol,22.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,2.828586115,Low Price Range
Maruti Suzuki,Dzire,Vxi,6.917,11,0.673112,1197.0,Manual,BS IV,Petrol,22.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,4.655915704,Low Price Range
Maruti Suzuki,Dzire,Ldi,8.156,11,0.666622,1248.0,Manual,BS IV,Diesel,28.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,5.436969032,Low Price Range
Maruti Suzuki,Dzire,Zxi,7.412,11,0.732113,1197.0,Manual,BS IV,Petrol,22.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,5.426421556,Low Price Range
Maruti Suzuki,Dzire,Vdi,6.344,1,0.757622,1248.0,Manual,BS IV,Diesel,28.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,4.806353968,Low Price Range
Maruti Suzuki,Dzire,Vxi Amt,6.648,7,0.720112,1197.0,Automatic,BS IV,Petrol,22.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,4.787304576,Low Price Range
Maruti Suzuki,Dzire,Zdi Amt,8.949,1,0.863122,1248.0,Automatic,BS IV,Diesel,28.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,7.724078778,Low Price Range
Maruti Suzuki,Dzire,Zdi,6.23,10,0.816622,1248.0,Manual,BS IV,Diesel,28.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,5.08755506,Low Price Range
Maruti Suzuki,Dzire,Zxi Plus,7.993,10,0.821613,1197.0,Manual,BS IV,Petrol,22.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,6.567152709,Low Price Range
Maruti Suzuki,Dzire,Zxi At,6.639,10,0.779113,1197.0,Automatic,BS IV,Petrol,22.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,5.172531207,Low Price Range
Maruti Suzuki,Dzire,Zxi Plus Amt,6.089,10,0.868613,1197.0,Automatic,BS IV,Petrol,22.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,5.288984557,Low Price Range
Maruti Suzuki,Dzire,Zdi Plus,5.618,11,0.906122,1248.0,Manual,BS IV,Diesel,28.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,5.090593396,Low Price Range
Maruti Suzuki,Dzire,Vdi Amt,6.446,11,0.804622,1248.0,Automatic,BS IV,Diesel,28.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,5.186593412,Low Price Range
Maruti Suzuki,Dzire,Zdi Plus Amt,6.167,4,0.952622,1248.0,Automatic,BS IV,Diesel,28.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1515.0,3995,1735.0,Injection,5.874819874,Low Price Range
Ford,Freestyle,1.5L Tdci Ambiente,1.093,10,0.6764,1498.0,Manual,BS IV,Diesel,24.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Crossover,1570.0,3954,1737.0,Injection,0.7393052,Low Price Range
Ford,Freestyle,1.5L Tdci Titanium,0.445,11,0.7909,1498.0,Manual,BS IV,Diesel,24.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1570.0,3954,1737.0,Injection,0.3519505,Low Price Range
Ford,Freestyle,1.5L Tdci Titanium Plus,0.647,6,0.8364,1498.0,Manual,BS IV,Diesel,24.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",6,Hatchback,1570.0,3954,1737.0,Injection,0.5411508,Low Price Range
Ford,Freestyle,1.2L Ti-Vct Ambiente,0.458,5,0.5914,1194.0,Manual,BS IV,Petrol,19.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1570.0,3954,1737.0,Injection,0.2708612,Low Price Range
Ford,Freestyle,1.2L Ti-Vct Titanium,0.553,9,0.7214,1194.0,Manual,BS IV,Petrol,19.0,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,Hatchback,1570.0,3954,1737.0,Injection,0.3989342,Low Price Range
Ford,Freestyle,1.2L Ti-Vct Titanium Plus,0.589,4,0.7564,1194.0,Manual,BS IV,Petrol,19.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",6,Hatchback,1570.0,3954,1737.0,Injection,0.4455196,Low Price Range
Ford,Freestyle,1.2L Ti-Vct Trend Plus,0.669,1,0.6814,1194.0,Manual,BS IV,Petrol,19.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Crossover,1570.0,3954,1737.0,Injection,0.4558566,Low Price Range
Ford,Freestyle,1.5L Tdci Trend Plus,0.694,3,0.7459,1498.0,Manual,BS IV,Diesel,24.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Crossover,1570.0,3954,1737.0,Injection,0.5176546,Low Price Range
Volkswagen,Ameo,Trendline 1.5L Tdi,1.079,11,0.7115,1498.0,Manual,BS IV,Diesel,21.66,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1483.0,3995,1682.0,Injection,0.7677085,Low Price Range
Volkswagen,Ameo,Comfortline 1.5L Tdi,1.42,4,0.8105,1498.0,Manual,BS IV,Diesel,21.66,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1483.0,3995,1682.0,Injection,1.15091,Low Price Range
Volkswagen,Ameo,Highline Plus 1.5L Tdi Dsg,1.517,1,0.9999,1498.0,Automatic,BS IV,Diesel,21.73,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1483.0,3995,1682.0,Injection,1.5168483,Low Price Range
Volkswagen,Ameo,Highline Plus 1.5L Tdi,1.222,3,0.9255,1498.0,Manual,BS IV,Diesel,21.66,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1483.0,3995,1682.0,Injection,1.130961,Low Price Range
Volkswagen,Ameo,Trendline 1.0L,1.202,12,0.594,999.0,Manual,BS IV,Petrol,19.0,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,Sedan,1483.0,3995,1682.0,Injection,0.713988,Low Price Range
Volkswagen,Ameo,Comfortline 1.0L,1.468,12,0.665,999.0,Manual,BS IV,Petrol,19.0,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,Sedan,1483.0,3995,1682.0,Injection,0.97622,Low Price Range
Volkswagen,Ameo,Highline Plus 1.0L,1.829,9,0.7999,999.0,Manual,BS IV,Petrol,19.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1483.0,3995,1682.0,Injection,1.4630171,Low Price Range
Volkswagen,Ameo,Gt Line Tdi Dsg,1.151,6,0.9999,1498.0,Automatic,BS IV,Diesel,21.73,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1483.0,3995,1682.0,Injection,1.1508849,Low Price Range
Ford,Aspire,1.2 Ti-Vct Ambiente,0.42,7,0.5985,1194.0,Manual,BS IV,Petrol,20.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.25137,Low Price Range
Ford,Aspire,1.2 Ti-Vct Trend Plus,0.236,11,0.6974,1194.0,Manual,BS IV,Petrol,20.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.1645864,Low Price Range
Ford,Aspire,1.2 Ti-Vct Trend,0.314,9,0.6634,1194.0,Manual,BS IV,Petrol,20.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.2083076,Low Price Range
Ford,Aspire,1.5 Tdci Ambiente,0.259,6,0.6994,1498.0,Manual,BS IV,Diesel,26.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.1811446,Low Price Range
Ford,Aspire,1.5 Tdci Trend,0.887,6,0.7374,1498.0,Manual,BS IV,Diesel,26.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.6540738,Low Price Range
Ford,Aspire,1.5 Tdci Trend Plus,0.09,6,0.7774,1498.0,Manual,BS IV,Diesel,26.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1705.0,Injection,0.069966,Low Price Range
Ford,Aspire,1.5 Tdci Titanium,0.219,2,0.8174,1498.0,Manual,BS IV,Diesel,26.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.1790106,Low Price Range
Ford,Aspire,1.5 Tdci Titanium Plus,0.645,2,0.8624,1498.0,Manual,BS IV,Diesel,26.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Curtain airbags",6,Sedan,1525.0,3995,1704.0,Injection,0.556248,Low Price Range
Ford,Aspire,1.2 Ti-Vct Titanium Plus,0.413,9,0.7824,1194.0,Manual,BS IV,Petrol,19.4,,5.0,"Driver frontal airbag, Drive side airbag, Front passenger frontal airbag, Curtain airbags, Front passenger side airbag",6,Sedan,1525.0,3995,1704.0,Injection,0.3231312,Low Price Range
Ford,Aspire,1.2 Ti-Vct Titanium,0.339,3,0.7374,1194.0,Manual,BS IV,Petrol,19.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.2499786,Low Price Range
Ford,Aspire,1.2 Trend Plus Cng,0.407,5,0.758314,1194.0,Manual,BS IV,CNG,,20.4,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.308633798,Low Price Range
Ford,Aspire,1.2 Ti-Vct Blu,0.214,11,0.7624,1194.0,Manual,BS IV,Petrol,19.4,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.1631536,Low Price Range
Ford,Aspire,1.5 Tdci Blu,0.178,8,0.8424,1498.0,Manual,BS IV,Diesel,26.1,,5.0,"Front passenger frontal airbag, Driver frontal airbag",2,Sedan,1525.0,3995,1704.0,Injection,0.1499472,Low Price Range
Toyota,Platinum Etios,G,0.296,9,0.6271,1496.0,Manual,BS IV,Petrol,16.78,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.1856216,Low Price Range
Toyota,Platinum Etios,V,0.809,3,0.7186,1496.0,Manual,BS IV,Petrol,16.78,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.5813474,Low Price Range
Toyota,Platinum Etios,Gd,0.414,9,0.7347,1364.0,Manual,BS IV,Diesel,23.59,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.3041658,Low Price Range
Toyota,Platinum Etios,Vd,0.598,5,0.8286,1364.0,Manual,BS IV,Diesel,23.59,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.4955028,Low Price Range
Toyota,Platinum Etios,Vxd,0.245,12,0.8884,1364.0,Manual,BS IV,Diesel,23.59,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.217658,Low Price Range
Toyota,Platinum Etios,Vx,0.275,5,0.7784,1496.0,Manual,BS IV,Petrol,16.78,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.21406,Low Price Range
Toyota,Platinum Etios,Gx,0.864,5,0.6896,1496.0,Manual,BS IV,Petrol,16.78,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.5958144,Low Price Range
Toyota,Platinum Etios,Gxd,0.162,5,0.7996,1364.0,Manual,BS IV,Diesel,23.59,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.1295352,Low Price Range
Toyota,Platinum Etios,Vxd Limited Edition,0.197,7,0.9134,1364.0,Manual,BS IV,Diesel,23.59,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.1799398,Low Price Range
Toyota,Platinum Etios,Vx Limited Edition,0.248,4,0.8034,1496.0,Manual,BS IV,Petrol,16.78,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Sedan,1510.0,4369,1695.0,Injection,0.1992432,Low Price Range
Toyota,Etios Cross,V,2.001,7,0.802,1496.0,Manual,BS IV,Petrol,16.78,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1555.0,3895,1735.0,Injection,1.604802,Low Price Range
Toyota,Etios Cross,G,2.058,10,0.65,1197.0,Manual,BS IV,Petrol,17.71,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1555.0,3895,1735.0,Injection,1.3377,Low Price Range
Toyota,Etios Cross,Vd,3.846,7,0.7975,1364.0,Manual,BS IV,Diesel,23.59,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1555.0,3895,1735.0,Injection,3.067185,Low Price Range
Toyota,Etios Cross,Gd,3.737,7,0.766,1364.0,Manual,BS IV,Diesel,23.59,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1555.0,3895,1735.0,Injection,2.862542,Low Price Range
Toyota,Etios Cross,1.2 X Edition,3.825,4,0.6685,1197.0,Manual,BS IV,Petrol,17.71,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1555.0,3895,1735.0,Injection,2.5570125,Low Price Range
Toyota,Etios Cross,1.4 X Edition,3.298,9,0.816,1364.0,Manual,BS IV,Diesel,23.59,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1555.0,3895,1735.0,Injection,2.691168,Low Price Range
Mahindra,Verito Vibe,D2,0.272,11,0.657628,1461.0,Manual,BS IV,Diesel,20.080000000000002,,5.0,No airbag,0,Hatchback,1540.0,3991,1740.0,Injection,0.178874816,Low Price Range
Mahindra,Verito Vibe,D4,0.219,10,0.685729,1461.0,Manual,BS IV,Diesel,20.080000000000002,,5.0,No airbag,0,Hatchback,1540.0,3991,1740.0,Injection,0.150174651,Low Price Range
Mahindra,Verito Vibe,D6,0.541,8,0.750428,1461.0,Manual,BS IV,Diesel,20.080000000000002,,5.0,Driver frontal airbag,1,Hatchback,1540.0,3991,1740.0,Injection,0.405981548,Low Price Range
Fiat,Urban Cross,1.3 Multijet Active,1.105,7,0.677618,1248.0,Manual,BS IV,Diesel,20.0,,5.0,No airbag,0,Crossover,1542.0,3989,1706.0,Injection,0.74876789,Low Price Range
Fiat,Urban Cross,1.3 Multijet Dynamic,1.499,12,0.739074,1248.0,Manual,BS IV,Diesel,20.0,,5.0,No airbag,0,Crossover,1542.0,3989,1706.0,Injection,1.107871926,Low Price Range
Fiat,Urban Cross,1.4 T-Jet Emotion,0.801,1,0.977516,1368.0,Manual,BS IV,Petrol,17.1,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Crossover,1542.0,3989,1706.0,Injection,0.782990316,Low Price Range
Fiat,Urban Cross,1.3 Multijet Emotion,0.626,12,0.810211,1248.0,Manual,BS IV,Diesel,20.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Crossover,1542.0,3989,1706.0,Injection,0.507192086,Low Price Range
Toyota,Glanza,G Hybrid,1.344,3,0.7219,1197.0,Manual,BS VI,Petrol,23.869999999999997,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1540.0,3995,1745.0,Injection,0.9702336,Low Price Range
Toyota,Glanza,V,1.799,5,0.7582,1197.0,Manual,BS VI,Petrol,21.009999999999998,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1540.0,3995,1745.0,Injection,1.3640018,Low Price Range
Toyota,Glanza,G Cvt,1.493,7,0.8299,1197.0,CVT,BS VI,Petrol,19.56,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1540.0,3995,1745.0,Injection,1.2390407,Low Price Range
Toyota,Glanza,V Cvt,1.657,5,0.8902,1197.0,CVT,BS VI,Petrol,19.56,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1540.0,3995,1745.0,Injection,1.4750614,Low Price Range
Toyota,Glanza,G Mt,1.533,4,0.6979,1197.0,Manual,BS VI,Petrol,19.56,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1540.0,3995,1745.0,Injection,1.0698807,Low Price Range
Fiat,Avventura,Multijet Dynamic,0.639,12,0.796132,1248.0,Manual,BS IV,Diesel,20.5,,5.0,No airbag,0,Crossover,1542.0,3989,1706.0,Injection,0.508728348,Low Price Range
Fiat,Avventura,Multijet Active,0.418,6,0.711801,1248.0,Manual,BS IV,Diesel,20.5,,5.0,No airbag,0,Crossover,1542.0,3989,1706.0,Injection,0.297532818,Low Price Range
Fiat,Avventura,Multijet Emotion,0.56,2,0.876341,1248.0,Manual,BS IV,Diesel,20.5,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Crossover,1542.0,3989,1706.0,Injection,0.49075096,Low Price Range
Honda,Jazz,V Petrol,1.367,6,0.745,1199.0,Manual,BS IV,Petrol,18.2,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1544.0,3955,1694.0,Injection,1.018415,Low Price Range
Honda,Jazz,Vx Cvt,1.293,4,0.909,1199.0,Automatic,BS IV,Petrol,19.0,,5.0,"Driver frontal airbag, Front passenger frontal airbag",2,Hatchback,1544.0,3955,1694.0,Injection,1.175337,Low Price Range
